trainee_id,trainee_name,query_attempts,query_success,window_success_count,window_count
idol_producer_075,秦子墨,html:初评级阶段:秦子墨 偶像练习生:200:11 | html:主题曲考核阶段:秦子墨 偶像练习生:200:7 | html:位置测评阶段:秦子墨 偶像练习生:200:9 | html:排名发布阶段:秦子墨 偶像练习生:200:19 | html:合作舞台阶段:秦子墨 偶像练习生:200:18 | html:总决赛阶段:秦子墨 偶像练习生:200:14,1,6,6
idol_producer_076,罗仁麒,html:初评级阶段:罗仁麒 偶像练习生:200:11 | html:主题曲考核阶段:罗仁麒 偶像练习生:200:14 | html:位置测评阶段:罗仁麒 偶像练习生:200:15 | html:排名发布阶段:罗仁麒 偶像练习生:200:13 | html:合作舞台阶段:罗仁麒 偶像练习生:200:20 | html:总决赛阶段:罗仁麒 偶像练习生:200:13,1,6,6
idol_producer_077,罗杰,html:初评级阶段:罗杰 偶像练习生:200:11 | html:主题曲考核阶段:罗杰 偶像练习生:200:11 | html:位置测评阶段:罗杰 偶像练习生:200:12 | html:排名发布阶段:罗杰 偶像练习生:200:15 | html:合作舞台阶段:罗杰 偶像练习生:200:8 | html:总决赛阶段:罗杰 偶像练习生:200:29,1,6,6
idol_producer_078,罗正,html:初评级阶段:罗正 偶像练习生:200:7 | html:主题曲考核阶段:罗正 偶像练习生:200:11 | html:位置测评阶段:罗正 偶像练习生:200:8 | html:排名发布阶段:罗正 偶像练习生:200:25 | html:合作舞台阶段:罗正 偶像练习生:200:17 | html:总决赛阶段:罗正 偶像练习生:200:22,1,6,6
idol_producer_079,胡致邦,html:初评级阶段:胡致邦 偶像练习生:200:8 | html:主题曲考核阶段:胡致邦 偶像练习生:200:15 | html:位置测评阶段:胡致邦 偶像练习生:200:11 | html:排名发布阶段:胡致邦 偶像练习生:200:17 | html:合作舞台阶段:胡致邦 偶像练习生:200:22 | html:总决赛阶段:胡致邦 偶像练习生:200:19,1,6,6
idol_producer_080,董岩磊,html:初评级阶段:董岩磊 偶像练习生:200:13 | html:主题曲考核阶段:董岩磊 偶像练习生:200:8 | html:位置测评阶段:董岩磊 偶像练习生:200:11 | html:排名发布阶段:董岩磊 偶像练习生:200:14 | html:合作舞台阶段:董岩磊 偶像练习生:200:21 | html:总决赛阶段:董岩磊 偶像练习生:200:16,1,6,6
idol_producer_081,覃俊毅,html:初评级阶段:覃俊毅 偶像练习生:200:15 | html:主题曲考核阶段:覃俊毅 偶像练习生:200:7 | html:位置测评阶段:覃俊毅 偶像练习生:200:13 | html:排名发布阶段:覃俊毅 偶像练习生:200:18 | html:合作舞台阶段:覃俊毅 偶像练习生:200:25 | html:总决赛阶段:覃俊毅 偶像练习生:200:12,1,6,6
idol_producer_082,许凯皓,html:初评级阶段:许凯皓 偶像练习生:200:15 | html:主题曲考核阶段:许凯皓 偶像练习生:200:15 | html:位置测评阶段:许凯皓 偶像练习生:200:11 | html:排名发布阶段:许凯皓 偶像练习生:200:16 | html:合作舞台阶段:许凯皓 偶像练习生:200:21 | html:总决赛阶段:许凯皓 偶像练习生:200:18,1,6,6
idol_producer_083,贝汯璘,html:初评级阶段:贝汯璘 偶像练习生:200:19 | html:主题曲考核阶段:贝汯璘 偶像练习生:200:15 | html:位置测评阶段:贝汯璘 偶像练习生:200:14 | html:排名发布阶段:贝汯璘 偶像练习生:200:15 | html:合作舞台阶段:贝汯璘 偶像练习生:200:19 | html:总决赛阶段:贝汯璘 偶像练习生:200:22,1,6,6
idol_producer_084,赵俞澈,html:初评级阶段:赵俞澈 偶像练习生:200:11 | html:主题曲考核阶段:赵俞澈 偶像练习生:200:8 | html:位置测评阶段:赵俞澈 偶像练习生:200:9 | html:排名发布阶段:赵俞澈 偶像练习生:200:15 | html:合作舞台阶段:赵俞澈 偶像练习生:200:14 | html:总决赛阶段:赵俞澈 偶像练习生:200:24,1,6,6
idol_producer_085,赵凌峰,html:初评级阶段:赵凌峰 偶像练习生:200:8 | html:主题曲考核阶段:赵凌峰 偶像练习生:200:7 | html:位置测评阶段:赵凌峰 偶像练习生:200:7 | html:排名发布阶段:赵凌峰 偶像练习生:200:12 | html:合作舞台阶段:赵凌峰 偶像练习生:200:12 | html:总决赛阶段:赵凌峰 偶像练习生:200:29,1,6,6
idol_producer_086,邓烺怡,html:初评级阶段:邓烺怡 偶像练习生:200:7 | html:主题曲考核阶段:邓烺怡 偶像练习生:200:28 | html:位置测评阶段:邓烺怡 偶像练习生:200:15 | html:排名发布阶段:邓烺怡 偶像练习生:200:9 | html:合作舞台阶段:邓烺怡 偶像练习生:200:14 | html:总决赛阶段:邓烺怡 偶像练习生:200:17,1,6,6
idol_producer_087,邱治谐,html:初评级阶段:邱治谐 偶像练习生:200:12 | html:主题曲考核阶段:邱治谐 偶像练习生:200:15 | html:位置测评阶段:邱治谐 偶像练习生:200:10 | html:排名发布阶段:邱治谐 偶像练习生:200:12 | html:合作舞台阶段:邱治谐 偶像练习生:200:14 | html:总决赛阶段:邱治谐 偶像练习生:200:20,1,6,6
idol_producer_088,金逸涵,html:初评级阶段:金逸涵 偶像练习生:200:10 | html:主题曲考核阶段:金逸涵 偶像练习生:200:7 | html:位置测评阶段:金逸涵 偶像练习生:200:11 | html:排名发布阶段:金逸涵 偶像练习生:200:12 | html:合作舞台阶段:金逸涵 偶像练习生:200:14 | html:总决赛阶段:金逸涵 偶像练习生:200:16,1,6,6
idol_producer_089,闵喆祥,html:初评级阶段:闵喆祥 偶像练习生:200:14 | html:主题曲考核阶段:闵喆祥 偶像练习生:200:15 | html:位置测评阶段:闵喆祥 偶像练习生:200:12 | html:排名发布阶段:闵喆祥 偶像练习生:200:12 | html:合作舞台阶段:闵喆祥 偶像练习生:200:13 | html:总决赛阶段:闵喆祥 偶像练习生:200:13,1,6,6
idol_producer_090,陆定昊,html:初评级阶段:陆定昊 偶像练习生:200:13 | html:主题曲考核阶段:陆定昊 偶像练习生:200:11 | html:位置测评阶段:陆定昊 偶像练习生:200:8 | html:排名发布阶段:陆定昊 偶像练习生:200:22 | html:合作舞台阶段:陆定昊 偶像练习生:200:18 | html:总决赛阶段:陆定昊 偶像练习生:200:29,1,6,6
idol_producer_091,陈义夫,html:初评级阶段:陈义夫 偶像练习生:200:11 | html:主题曲考核阶段:陈义夫 偶像练习生:200:11 | html:位置测评阶段:陈义夫 偶像练习生:200:11 | html:排名发布阶段:陈义夫 偶像练习生:200:12 | html:合作舞台阶段:陈义夫 偶像练习生:200:13 | html:总决赛阶段:陈义夫 偶像练习生:200:12,1,6,6
idol_producer_092,陈名豪,html:初评级阶段:陈名豪 偶像练习生:200:11 | html:主题曲考核阶段:陈名豪 偶像练习生:200:12 | html:位置测评阶段:陈名豪 偶像练习生:200:10 | html:排名发布阶段:陈名豪 偶像练习生:200:15 | html:合作舞台阶段:陈名豪 偶像练习生:200:19 | html:总决赛阶段:陈名豪 偶像练习生:200:16,1,6,6
idol_producer_093,陈斯琪,html:初评级阶段:陈斯琪 偶像练习生:200:11 | html:主题曲考核阶段:陈斯琪 偶像练习生:200:13 | html:位置测评阶段:陈斯琪 偶像练习生:200:12 | html:排名发布阶段:陈斯琪 偶像练习生:200:20 | html:合作舞台阶段:陈斯琪 偶像练习生:200:18 | html:总决赛阶段:陈斯琪 偶像练习生:200:30,1,6,6
idol_producer_094,靖佩瑶,html:初评级阶段:靖佩瑶 偶像练习生:200:7 | html:主题曲考核阶段:靖佩瑶 偶像练习生:200:11 | html:位置测评阶段:靖佩瑶 偶像练习生:200:13 | html:排名发布阶段:靖佩瑶 偶像练习生:200:13 | html:合作舞台阶段:靖佩瑶 偶像练习生:200:20 | html:总决赛阶段:靖佩瑶 偶像练习生:200:23,1,6,6
idol_producer_095,韩沐伯,html:初评级阶段:韩沐伯 偶像练习生:200:11 | html:主题曲考核阶段:韩沐伯 偶像练习生:200:11 | html:位置测评阶段:韩沐伯 偶像练习生:200:15 | html:排名发布阶段:韩沐伯 偶像练习生:200:20 | html:合作舞台阶段:韩沐伯 偶像练习生:200:23 | html:总决赛阶段:韩沐伯 偶像练习生:200:29,1,6,6
idol_producer_096,韩雍杰,html:初评级阶段:韩雍杰 偶像练习生:200:10 | html:主题曲考核阶段:韩雍杰 偶像练习生:200:7 | html:位置测评阶段:韩雍杰 偶像练习生:200:13 | html:排名发布阶段:韩雍杰 偶像练习生:200:11 | html:合作舞台阶段:韩雍杰 偶像练习生:200:18 | html:总决赛阶段:韩雍杰 偶像练习生:200:29,1,6,6
idol_producer_097,高茂桐,html:初评级阶段:高茂桐 偶像练习生:200:11 | html:主题曲考核阶段:高茂桐 偶像练习生:200:15 | html:位置测评阶段:高茂桐 偶像练习生:200:6 | html:排名发布阶段:高茂桐 偶像练习生:200:14 | html:合作舞台阶段:高茂桐 偶像练习生:200:16 | html:总决赛阶段:高茂桐 偶像练习生:200:21,1,6,6
idol_producer_098,黄书豪,html:初评级阶段:黄书豪 偶像练习生:200:3 | html:主题曲考核阶段:黄书豪 偶像练习生:200:11 | html:位置测评阶段:黄书豪 偶像练习生:200:9 | html:排名发布阶段:黄书豪 偶像练习生:200:27 | html:合作舞台阶段:黄书豪 偶像练习生:200:19 | html:总决赛阶段:黄书豪 偶像练习生:200:25,1,6,6
idol_producer_099,黄新淳,html:初评级阶段:黄新淳 偶像练习生:200:7 | html:主题曲考核阶段:黄新淳 偶像练习生:200:9 | html:位置测评阶段:黄新淳 偶像练习生:200:9 | html:排名发布阶段:黄新淳 偶像练习生:200:19 | html:合作舞台阶段:黄新淳 偶像练习生:200:17 | html:总决赛阶段:黄新淳 偶像练习生:200:18,1,6,6
idol_producer_100,黄若涵,html:初评级阶段:黄若涵 偶像练习生:200:11 | html:主题曲考核阶段:黄若涵 偶像练习生:200:11 | html:位置测评阶段:黄若涵 偶像练习生:200:7 | html:排名发布阶段:黄若涵 偶像练习生:200:12 | html:合作舞台阶段:黄若涵 偶像练习生:200:17 | html:总决赛阶段:黄若涵 偶像练习生:200:17,1,6,6
