trainee_id,trainee_name,show_name,window_label,window_start,window_end,window_keyword,post_id,post_url,created_at,text_clean,reposts_count,comments_count,attitudes_count,hotness_score,rank
chuang2021_030,何屹繁,创造营2021,小组竞演与主题曲阶段,2021-02-28,2021-03-13,何屹繁 创造营2021,4614398268934130,https://m.weibo.cn/detail/4614398268934130,2021-03-13 21:22:00, 何屹繁超话 hyf #何屹繁创造营2021# 这次的handsomeboys真的挺不错的，他自己也参与改编，rap，唱的，和声都很棒，细看视频可以看出繁繁有好几次的和声。大家积极带话题卷赞评，会剪辑的小伙伴剪一下cut，更好的安利繁繁，他值得被更多的人发现 ​,2,11,53,77,21
chuang2021_030,何屹繁,创造营2021,小组竞演与主题曲阶段,2021-02-28,2021-03-13,何屹繁 创造营2021,4614408708555633,https://m.weibo.cn/detail/4614408708555633,2021-03-13 22:03:00, 何屹繁超话 #handsomeboys和声听醉了# 繁繁 @创造营2021-何屹繁 ，你是什么水平我们粉丝心里都特别清楚，你是我们心目中的A+ 不用气馁，我们相信你的努力一定会有回报的，天道酬勤，所有的困难小麻烦们陪你一起闯 ​,0,8,53,69,22
chuang2021_030,何屹繁,创造营2021,位置测评与第二次排名阶段,2021-03-21,2021-04-03,何屹繁 创造营2021,4621997667781944,https://m.weibo.cn/detail/4621997667781944,2021-04-03 20:39:00, 何屹繁超话 hyf #何屹繁创造营2021# 是何屹繁不配吗？就如今，这个🍊，那些说要送何屹繁出道的人呢？难怪会被其他家粉丝群嘲，就这个数据，何屹繁进决赛圈都难！ 接下去日子决定不吃晚饭，省钱插旗！ 金额每增加三份绷带，我追加一份！ 上限1888！评论截图，不能带图私信我。 【订单查询-查看详情-凭证链接】 这个方法可以显示id 我已经不要求啥了，起码躺着的人省半杯奶茶钱，起码不要最后一名，不然我以后都不好意思说我是何屹繁的粉丝了！ 收起 d,0,28,12,68,23
chuang2021_030,何屹繁,创造营2021,首次排名阶段,2021-03-14,2021-03-20,何屹繁 创造营2021,4616953185963909,https://m.weibo.cn/detail/4616953185963909,2021-03-20 22:34:00,#何屹繁创造营2021# #情话说给何屹繁听# 看到繁繁哭心都快碎了 繁繁这次排名真的掉的太厉害了 直接掉到31名 再这样下去就直接二轮游淘汰了 废话不多说都快来打投组吧 真的缺人 何屹繁无门槛粉丝群 何屹繁无门槛粉丝群1群 何屹繁投票审核群 何屹繁阅读爬楼群 大家快进群吧 真的需要你 打投没有很难 只需要你的一点时间和一部手机 我们现在在和其余10家联投 你进了打投组一票可以换十票 还请散投的小姐妹们快来打投组吧 包教包会 进群直接找管理员就好 会把你拉进打投的扣扣群给你分配号码 你熟悉了一个号只需要一两分钟 一天投二三十个号真的不成问题 如果你真的没有那么多时间也可以来打投组 一天投一两个号跟着组织也是赚的 真的打投组特别需要你 ！！！！！有微信的小伙伴也可以进上面的群一起投奶票 一个微信号可以投100票 十几分钟搞定 也真的很容易 我们真的需要人 ！！！！！大家如果用自己的腾讯号投的时候不要从已支持中投票哦 要搜索名字 不然容易跑票！！！ ！！！！大家投票的时候也尽量避开凌晨0-1点，真想凌晨投过了1点，比较保险 总之打投组真的特别需要大家 快进群吧 繁繁真的需要你们 收起 d,2,18,16,54,24
chuang2021_030,何屹繁,创造营2021,首次排名阶段,2021-03-14,2021-03-20,何屹繁 创造营2021,4616954067288162,https://m.weibo.cn/detail/4616954067288162,2021-03-20 22:38:00, 何屹繁超话 hyf #何屹繁# 角落里的繁繁，自己伤心的同时，不忘帮朋友擦眼泪，暖心的繁繁 @创造营2021-何屹繁 L 柒月遇上了盛夏的微博视频 ​,1,11,20,43,25
chuang2021_030,何屹繁,创造营2021,初评级阶段,2021-02-17,2021-02-27,何屹繁 创造营2021,4609306862035257,https://m.weibo.cn/detail/4609306862035257,2021-02-27 20:10:00, 何屹繁超话 #何屹繁的嘴开过反光# @创造营2021-何屹繁 毒奶体质展现，投篮环节押谁谁不中 何屹繁的嘴一定是开过反光吧 @创造营2021-何屹繁 说完自己都打嘴巴 L 朵朵宝贝_开会哥的微博视频 收起 d,3,6,22,37,26
chuang2021_030,何屹繁,创造营2021,首次排名阶段,2021-03-14,2021-03-20,何屹繁 创造营2021,4616942931678561,https://m.weibo.cn/detail/4616942931678561,2021-03-20 21:53:00, 何屹繁超话 #创造营# 繁繁要加油呀，加油哇，加油哦 默默努力在为你投票呀…… @创造营2021-何屹繁 ​,0,8,18,34,27
chuang2021_030,何屹繁,创造营2021,主题考核与第三次排名阶段,2021-04-04,2021-04-17,何屹繁 创造营2021,4627096585898665,https://m.weibo.cn/detail/4627096585898665,2021-04-17 22:20:00,《创造营》第三轮顺位排名已出，利路修第10，周柯宇第8，第1名众望所归 #创造营排名# 《创造营2021》此前的第三轮舞台公演已经结束。 按照“创系列”选秀的节目流程，一般第三轮舞台公演的结束也就意味着节目已经快要结束了。 后续选手们将还会面临第三轮的顺位排名，也可以说是最后一轮的淘汰赛，这一次的排名会直接选出哪些选手能够进入到最后的总决赛。 目前《创造营2021》第三轮的顺位发表已经录制完成，利用当时录制的现场图结合现场的一些路透我们已经基本能够看出这一次的顺位排名情况如何了。 首先，这一次《创造营2021》的顺位排名在发表后对于晋级最终决赛和遗憾淘汰的选手都有不同的设定。 晋级最终决赛的二十五位选手都需要乘坐热气球回到宿舍，而被淘汰的八名选手将会划着船回到自己的宿舍，然后再离开。 此外，这一次的排名进入出道位的十一位选手排名从高到低分别是： 刘宇，赞多，米卡，力丸，尹浩宇，庆怜，林墨，周柯宇， 高卿尘，利路修，张嘉元。 刘宇和周柯宇在此前一直被称为是最有可能获得最终中心位的选手，而从目前的排名情况来看，相比较于刘宇，周柯宇的排名是真的有些浮动过大。 此前在第二次顺位排名发布的时候周柯宇排名一下上升了好几名，成功超越刘宇拿下了第一名，然而好景不长，这一次周柯宇的排名又变成了之前的老样子，在第八名左右徘徊。 而反观刘宇就不同了，这一次又是第一，可以说是众望所归了。 虽然刘宇的排名在之前出现了一定程度的下降，但是始终没有掉出过前五名，并且还多次获得了第一名，所以可以说刘宇绝对是最有可能成为《创造营2021》中心位出道的选手。 在出道位中还有两个选手不得不提，他们就是高卿尘和利路修。 高卿尘的进步非常明显，之前他没有进入过出道位，而这一次不仅跻身进入到了出道位之中，并且还获得了第九名的好成绩。 高卿尘的颜值和实力都是相当不错的，并且性格也是格外开朗，他在此前的第三轮舞台公演中还获得了全场的撑腰王。 此前有很多人都猜测高卿尘和尹浩宇两人之间最终只能有一个人出道，而从目前的排名来看，他们两个人同时出道也并非没有可能。 利路修这一次的排名可以说是会让他完全崩溃， 第十名。 熟悉利路修的观众都知道他来参加《创造营2021》压根就不是为了出道成团，他也不止一次说过自己的梦想不是男团，只想能够早点被淘汰，好早点回家。 而创始人恰恰被他这种“与众不同”的想法所吸引，不停地在给他投票，都表示希望他能够进入到最终的总决赛。 而很明显创始人们有些用力过猛了，利路修不仅进入了总决赛，而且还进入到了出道位之中。 相信无论是对于利路修自己，还是创始人们来说都是不希望他会最终出道的。 这一次第三轮顺位排名发表的后八名选手，也就是最终被淘汰的八名选手分别是吴海，井胧，魏子越，谢兴阳，曾涵江，荣耀，何屹繁和张腾。 这八位选手其实能够走到目前的这个阶段就已经证明了他们的优秀，吴海的舞蹈，井胧的vocal都是可圈可点的。 只不过很可惜的是《创造营2021》最终成团的名额有限，相信他们通过这一次《创造营2021》的磨练都已经收获良多，后续都一定会闪闪发光。 收起 d,0,4,22,30,28
chuang2021_030,何屹繁,创造营2021,决赛阶段,2021-04-18,2021-04-24,何屹繁 创造营2021,4629545108376646,https://m.weibo.cn/detail/4629545108376646,2021-04-24 16:30:00, 何屹繁超话 hyf #何屹繁创造营2021# 自己参加的节目你都要为别人撑腰 小麻烦们冲吧 @创造营2021-何屹繁 你 好好照顾自己,1,1,26,29,29
chuang2021_030,何屹繁,创造营2021,小组竞演与主题曲阶段,2021-02-28,2021-03-13,何屹繁 创造营2021,4614407667582829,https://m.weibo.cn/detail/4614407667582829,2021-03-13 21:59:00,#handsomeboys和声听醉了# 🦁 #何屹繁创造营2021# 何屹繁入股不亏 唱的了低音 舞的了高音 低音和声绝绝子！ 能rap 能dance 还会改编和各种乐器 欢乐喜剧人 你值得拥有 @创造营2021-何屹繁 ​,0,5,17,27,30
chuang2021_031,魏子越,创造营2021,主题考核与第三次排名阶段,2021-04-04,2021-04-17,魏子越 创造营2021,4627069427777659,https://m.weibo.cn/detail/4627069427777659,2021-04-17 20:33:00,#创造营# 2021 每次来到海口，就非常非常开心，来这里对我来说不是工作，更像是回家。马上就要结束了，舍不得离开这里，难过 在这里看到学弟们就像看到曾经的自己，成长的路总是跌跌撞撞，一定要相信自己！希望你们可以在决赛中完成更好的舞台 何屹繁、井胧、荣耀、魏子越、吴海、谢兴阳、曾涵江、张腾，一路拼到现在，淘汰肯定会很难过、很不舍吧，但这一次的淘汰不是结束，未来的路还很长，加油，加油！ L 硬糖少女303-郑乃馨的微博视频 收起 d,51051,21050,120886,214037,1
chuang2021_031,魏子越,创造营2021,初评级阶段,2021-02-17,2021-02-27,魏子越 创造营2021,4609323336210867,https://m.weibo.cn/detail/4609323336210867,2021-02-27 21:16:00,#创造营2021# #创4排名# 一公分组 《莲(Lit)》：李洛尔/力丸/刘宇/罗言/任胤蓬/徐绍岚/怿涵 《作为怪物》：曹左/胡烨韬/李沛洋/刘彰/陆定昊/田口馨也/薛八一 《Lover Boy 88》：陈俊洁/井汲大翔/林墨/张嘉元/张腾/张星特 《霓虹甜心》：上原一翔/徐圣兹/叶皓然/隅田隼平/羽生田挙武/佐藤永翔 《爱 YOU READY，爱我READY》：李泽坤/利路修/刘唐辉/王孝辰/谢兴阳/郑明鑫 《Butter-Fly》：伯远/大卫/付思超/门胁慎刚/韦语节/喜内优心/张璋 《ME!》：贵尚奇/韩佩泉/林豆/卢克/屈柏宇/邵明明 《Yummy》：陈瑞丰/范臻尔/高卿尘/何圳煜/李嘉祥/王泽浩/赞多 《超级冠军》：何屹繁/李家豪/李泰龙/李政庭/刘聪/刘严冬季/一之濑飞鸟 《Radio》：奥斯卡/谷柳霖/凌箫/庆怜/尹浩宇/周柯宇 《女孩》：吴海/吴宇恒/肖力桓/俞更寅/原部凌/张欣尧 《我欢喜喜欢你》：安迪/代少冬/黄鲲/蒋敦豪/赖耀翔/荣耀 《醉拳》：阿克朱力/何懿峻/林煜修/米卡/钱政宇/魏子越/曾涵江 《破茧》：都筑雄哉/甘望星/和马/井胧/诺言/于洋 收起 d,28,826,12264,13944,2
chuang2021_031,魏子越,创造营2021,位置测评与第二次排名阶段,2021-03-21,2021-04-03,魏子越 创造营2021,4620562607377677,https://m.weibo.cn/detail/4620562607377677,2021-03-30 21:37:00,#创造营2021学员成长数据# 【创造营2021第六期 弹幕提及排行榜＆弹幕词云】 在第六期上节目弹幕中，弹幕提及量最多的学员是刘宇 第2、3名是:庆怜、张欣尧 第4~10名是：林墨、奥斯卡、周柯宇、曾涵江、魏子越、利路修、胡烨韬 在第六期下节目弹幕中，弹幕提及量最多的学员是米卡 第2、3名是:赞多、利路修 第4~10名是：力丸、高卿尘、伯远、尹浩宇、甘望星、吴海、付思超 弹幕词云详情可点击图片查看，和FUNJI一起见证他们的每一步成长和蜕变吧。 收起 d,28,275,9101,9679,3
chuang2021_031,魏子越,创造营2021,首次排名阶段,2021-03-14,2021-03-20,魏子越 创造营2021,4616953681150135,https://m.weibo.cn/detail/4616953681150135,2021-03-20 22:36:00,#创4学员高情商答记者问# #创造营# 2021学员们高情商大赏有！在被记者问到觉得公司谁能成团时， @创造营2021-张嘉元 表示“如果只能出一个那必须是龙总”；当被问到成团是否会与影视道路有冲突时， @创造营2021-吴海 认为如果只做爱豆不拍戏错过了进步的可能；在被问到努力了还是不能成团怎么办， @创造营2021-魏子越 机智回答“那我就去做后期”；被问到如何看到国际男团时， @创造营2021-庆怜 表示“做好自己热爱的事，有人不喜欢也没关系”！弟弟们的这波回答也是得体又风趣～ 收起 d,24,299,8278,8900,4
chuang2021_031,魏子越,创造营2021,决赛阶段,2021-04-18,2021-04-24,魏子越 创造营2021,4629502514170508,https://m.weibo.cn/detail/4629502514170508,2021-04-24 13:41:00,糖果超甜来啦～这次看看是咸是甜 @创造营2021-陆定昊 @创造营2021-谢兴阳 @创造营2021-魏子越 @创造营2021-叶皓然 ​,1252,1446,3653,7797,5
chuang2021_031,魏子越,创造营2021,小组竞演与主题曲阶段,2021-02-28,2021-03-13,魏子越 创造营2021,4614361803129482,https://m.weibo.cn/detail/4614361803129482,2021-03-13 18:57:00,#魏子越说我被内卷了# 是什么让 @创造营2021-魏子越 在 #创造营# 2021主题曲训练时在线咆哮“我好不努力，我好不努力，我为什么不努力”，在弟弟的描述中， @创造营2021-刘宇 @创造营2021-赞多 已经跳得很好了还在坚持练习， @创造营2021-井汲大翔 @创造营2021-吴宇恒 晚上不睡觉也在练习，怪不得弟弟最后发出了“他们在内卷我”的抱怨 但是抱怨归抱怨，魏子越的身体还是很诚实地坚持练习了，这次去齁是认真的！ L 微博综艺的微博视频 收起 d,539,746,4816,6847,6
chuang2021_031,魏子越,创造营2021,小组竞演与主题曲阶段,2021-02-28,2021-03-13,魏子越 创造营2021,4614362696253617,https://m.weibo.cn/detail/4614362696253617,2021-03-13 19:00:00,魏子越真的笑死我了，我切身体会到他的痛苦并且马上进入期末考试复习周—— “我真的很想睡觉，我好不努力” “他们在内卷我，他们跳得那么好了大晚上还在跳舞” “我真的建议大家今天不要练习了” “为什么还在练” 颤抖的声音，我都要哭了 #魏子越说我被内卷了# #创造营2021# L 快乐星球现任球长的微博视频 ​,729,121,3942,4913,7
chuang2021_031,魏子越,创造营2021,小组竞演与主题曲阶段,2021-02-28,2021-03-13,魏子越 创造营2021,4614367155590221,https://m.weibo.cn/detail/4614367155590221,2021-03-13 19:18:00,#魏子越说我被内卷了# @创造营2021-魏子越 抱怨“他们在内卷我”像极了看到同学熬夜复习的你，弟弟表示 @创造营2021-刘宇 @创造营2021-赞多 跳得那么好了还在练习， @创造营2021-井汲大翔 @创造营2021-吴宇恒 大晚上还在跳舞，自己有什么资格睡觉呢！《创造营2021》闯人们主题曲练习也太拼了！ L 新浪综艺的微博视频 收起 d,10,123,3858,4114,8
chuang2021_031,魏子越,创造营2021,首次排名阶段,2021-03-14,2021-03-20,魏子越 创造营2021,4616953560309038,https://m.weibo.cn/detail/4616953560309038,2021-03-20 22:36:00,#创4学员高情商答记者# 面对《创造营2021》记者们的犀利提问，闯人们的回答都是💯！ @创造营2021-张嘉元 回应公司成团名额时表示如果只有一个人能出道，那必须是龙总； @创造营2021-吴海 认为如果只做爱豆不拍戏错过了进步的可能；而 @创造营2021-魏子越 表示如果自己不能出道就重拾老本行去做后期； @创造营2021-庆怜 在面对国际男团的争议时表示“做好自己热爱的事，有人不喜欢也没关系”！对闯人们的高情商瑞思拜 收起 d,10,138,2890,3176,9
chuang2021_031,魏子越,创造营2021,初评级阶段,2021-02-17,2021-02-27,魏子越 创造营2021,4609322661187315,https://m.weibo.cn/detail/4609322661187315,2021-02-27 21:13:00,#创造营2021# 万万没想到！米卡加入了《醉拳》！ 魏子越：总算曾涵江骗过来了一个队友 L 真新娱乐的微博视频 ​,82,229,2540,3080,10
chuang2021_031,魏子越,创造营2021,决赛阶段,2021-04-18,2021-04-24,魏子越 创造营2021,4629120220143031,https://m.weibo.cn/detail/4629120220143031,2021-04-23 12:22:00,#创造营2021# 创造营的睡衣夜宵趴花絮合集（重新整理了时间线） 刘宇和吴海互相提供按摩服务 都是手艺人呀！ 高卿尘好富有，好有豆 拿出了9颗豆来请室友吃喝~ 林墨想浑水摸鱼，拿假豆子去换取食物，被当场打假 谢兴阳和魏子越简直了，偷吃偷喝二人组，哈哈哈 最后还是小九厉害，一把抱住大鹅，“你们拿！你们拿！” 一车食物瞬间没了。。。 #创造营总决赛# #出道吧新星# L 小只糯米球的微博视频 收起 d,124,57,2216,2454,11
chuang2021_031,魏子越,创造营2021,位置测评与第二次排名阶段,2021-03-21,2021-04-03,魏子越 创造营2021,4621969444574252,https://m.weibo.cn/detail/4621969444574252,2021-04-03 18:47:00,#魏子越准备了入职腾讯后期的宣言# 不愿再笑man #创造营# 2021学员 @创造营2021-魏子越 是宝藏喜剧人吗！第二次顺位排名 #魏子越第27名# ，害怕自己要淘汰的弟弟连要入职腾讯后期的宣言都准备好了 说自己后期软件用的特别好，还特别擅长打码 要不下次子越弟弟给自己码一个 #创造营2021# L 微博综艺的微博视频 收起 d,329,335,632,1631,12
chuang2021_031,魏子越,创造营2021,初评级阶段,2021-02-17,2021-02-27,魏子越 创造营2021,4609337722411768,https://m.weibo.cn/detail/4609337722411768,2021-02-27 22:13:00, 创造营2021超话 第一次公演的分组出来了！！！！你更期待哪一组的表演呢 《莲(Lit)》：李洛尔/力丸/刘宇/罗言/任胤蓬/徐绍岚/怿涵 《作为怪物》：曹左/胡烨韬/李沛洋/刘彰/陆定昊/田口馨也/薛八一 《Lover Boy 88》：陈俊洁/井汲大翔/林墨/张嘉元/张腾/张星特 《霓虹甜心》：上原一翔/徐圣兹/叶皓然/隅田隼平/羽生田挙武/佐藤永翔 《爱 YOU READY，爱我READY》：李泽坤/利路修/刘唐辉/王孝辰/谢兴阳/郑明鑫 《Butter-Fly》：伯远/大卫/付思超/门胁慎刚/韦语节/喜内优心/张璋 《ME!》：贵尚奇/韩佩泉/林豆/卢克/屈柏宇/邵明明 《Yummy》：陈瑞丰/范臻尔/高卿尘/何圳煜/李嘉祥/王泽浩/赞多 《超级冠军》：何屹繁/李家豪/李泰龙/李政庭/刘聪/刘严冬季/一之濑飞鸟 《Radio》：奥斯卡/谷柳霖/凌箫/庆怜/尹浩宇/周柯宇 《女孩》：吴海/吴宇恒/肖力桓/俞更寅/原部凌/张欣尧 《我欢喜喜欢你》：安迪/代少冬/黄鲲/蒋敦豪/赖耀翔/荣耀 《醉拳》：阿克朱力/何懿峻/林煜修/米卡/钱政宇/魏子越/曾涵江 《破茧》：都筑雄哉/甘望星/和马/井胧/诺言/于洋 收起 d,125,181,529,1016,13
chuang2021_031,魏子越,创造营2021,位置测评与第二次排名阶段,2021-03-21,2021-04-03,魏子越 创造营2021,4620547113883004,https://m.weibo.cn/detail/4620547113883004,2021-03-30 20:35:00,#创造营# 2021 【瓜田遍地】🍉 创4第三次公演助演嘉宾及分组： 《NANA PARTY》毛晓彤(助演嘉宾) 赞多(C) 付思超 张腾 魏子越 谢兴阳 《壁》龚俊(助演嘉宾) 力丸(C) 周柯宇 奥斯卡 尹浩宇 张嘉元 ak 《冒险计划》孟美岐(助演嘉宾) 刘宇(C) 伯远 吴海 张欣尧 amu 《输入法打可爱按第五》鞠婧祎(助演嘉宾) 米卡(C) 吴宇恒 张星特 曾涵江 高卿尘 薛八一 《卫星XL》amber(助演嘉宾) 庆怜(C) 井汲大翔 俞更寅 荣耀 胡烨韬 《下雨了是我在想你》郑乃馨(助演嘉宾) 林墨(C) 利路修 甘望星 井胧 任胤蓬 何屹繁 收起 d,11,143,559,856,14
chuang2021_031,魏子越,创造营2021,位置测评与第二次排名阶段,2021-03-21,2021-04-03,魏子越 创造营2021,4621872127546210,https://m.weibo.cn/detail/4621872127546210,2021-04-03 12:20:00, 吴海Ocean超话 🌊 #黑人牙膏白酵素助力创造营吴海闪耀闯关# 🌻 这是一个抽奖博，走过路过不要错过 。 这段时间我病了，所以没怎么参与近期的活动。为了弥补之前的缺席，也为了让大家能够开心地迎接三公，在本次battle中，我抽一个人送小海同款蓝牙耳机，拥有和小海相同的听觉盛宴 。 奖品：MONSTER/魔声 Turbine Airlinks 涡轮入耳式无线蓝牙耳机【同款默认铜色】 抽奖要求： 1、关注 @创造营2021-吴海 @吴海官方后援会 2、参与4.5与魏子越家的battle，且🍊≥50，中奖后需提供🍊的金额记录和时间截图。 3、评论区留下你对小海三公的祝福 图一：小海产品展示，图来自 @人生海海·吴海 图二、三、四：官方实体产品展示 注意‼️：学生请在保障自己正常生活的前提下参与，我🍊金额要求定的很低，大家都有机会。 4月5日晚上抽，祝大家假期愉快 O 抽奖详情 收起 d,14,206,74,500,15
chuang2021_031,魏子越,创造营2021,主题考核与第三次排名阶段,2021-04-04,2021-04-17,魏子越 创造营2021,4627105998443097,https://m.weibo.cn/detail/4627105998443097,2021-04-17 22:58:00, 魏子越超话 🎇 #魏子越创造营2021# 210417 主题曲 不知道你自己知不知道 但你真的进步非常非常非常多 @创造营2021-魏子越 微博视频 ​,53,25,337,440,16
chuang2021_031,魏子越,创造营2021,位置测评与第二次排名阶段,2021-03-21,2021-04-03,魏子越 创造营2021,4621143703553461,https://m.weibo.cn/detail/4621143703553461,2021-04-01 12:06:00, 魏子越超话 🛰️ #黑人牙膏白酵素助力创造营魏子越闪耀闯关# ‼️魏子越的三轮，我们到底在争什么？‼️ 非常高兴，魏子越留了下来。 不难想到，听到晋级名次以后 ，他肯定哭得很丑。 还记得他一轮晋级的时候说感谢大家让他“侥幸”晋级，当他得知自己实时34名的时候，他肯定自己都做好淘汰、离开海花岛的心理建设了。可能二轮排名录制的那天，他早早在宿舍整理好了床铺，打包好了行李，跟好朋友嬉笑着说，我马上就要走了，出去以后给你们助力呀，但内心十分低落。他自己说，他要去做后期了。他说服了他自己，准备好了后路。 我们呢，我们做了什么，我们第一次真正意识到了危机，我们开始害怕，开始疯狂努力。34，大家都明白卡位淘汰到底有多残酷，就好像明明希望就在面前，一伸手就能抓住，但他连伸手，连抬头看的资格都没有。好在最终收获了满意的结果，我们没有拖累他。 🛰️和魏子越一直都是双向奔赴。魏子越说，他觉得他最大的福气就是拥有了🛰️，他想成为我们的骄傲。他的签名照、给粉丝写的信画了🛰️，。二轮的胜利我们向他证明，向我们自己证明，我们不是做不到，我们可以做到。我们让他拥有了更多的舞台机会，可以站在追光聚集的地方，闪闪发光的唱歌。 那么这次三轮，对于魏子越，对于我们来说，到底在争什么？ 我们在争一个，决赛圈的机会。 1️⃣按照往年节目的赛制，22名决赛圈晋级，这个名次对我们来说，并非天方夜谭。我们可以让魏子越从46名上升到33名甚至更前的名次晋级，我们为什么不敢想，把他送进决赛圈？他都有再来一次的勇气，我们怎么能没有陪他再拼一次的毅力？ 2️⃣这是魏子越第三次参与选秀，他真的每次选秀都要在半路上淘汰吗？他就不能站在决赛的舞台吗？他这几年真的没有进步吗？如果他真的毫无进步，他的‼️初舞台、一公、二公小组撑腰王‼️是谁给的呢？是现场的创始人见证了他的实力，为他撑腰，他证明了他自己配得上这个撑腰王。《那个男人》几句清唱，相信很多人都有意识到他是有实力的。 我们的🍊情况大家也都了解，battle从来都是输，单个🍊连5w都达不到。按照以往赛制，三轮撑腰可能是2pick，这时候，就是考验唯粉的时刻，想要依靠路人盘，完全不可能。魏子越也没有什么路人盘可言。 我们的撑腰情况真的不容乐观，为了二轮，hyh已经支出了几乎全部的🍊，而三轮2p开始我们的日投量会更大，如果没有足够的🍊，我们连‼️一天的日投量‼️都成问题，进入决赛圈，痴人说梦。 很多人都觉得他完完全全没有可能进决赛圈，很消极，但没试一试怎么就能下结论呢？二轮开始前，很多人也觉得他二轮也坚持不下来，我们不是坚持下来了吗。如果什么都不做的话就等待结果到来，也是挺讽刺的。 这一次，我们和魏子越紧密相关，也许他离光真的有很远的距离，但我们可以给他一把椅子。 他站上去，就能离光更近了。 @创造营2021-魏子越 收起 d,19,63,241,386,17
chuang2021_031,魏子越,创造营2021,决赛阶段,2021-04-18,2021-04-24,魏子越 创造营2021,4629147161198649,https://m.weibo.cn/detail/4629147161198649,2021-04-23 14:09:00, 魏子越超话 ✨管理层名单公示✨ 1月12日—4月23日 100DAYS 我们因爱相遇 汇聚一起 真正的成长为一个大家庭 嘿，别害怕 我们还有很多个一百天 我们依旧不遗余力 现公布后援会管理人员id ： 奶罐 O 网页链接 簌簌 O 网页链接 兔牙 O 网页链接 星星 O 网页链接 葡萄 O 网页链接 晓儿 O 网页链接 一路走过来，有很多话想说。 我们深知在创造营的路程中，我们的工作存在很多漏洞，经常收到卫星们的私信建议，很高兴能够和大家共同进步。 同时也谢谢大家能够不断的包容和支持我们，背水一战的背后是没有退路，我们互相信任，才能够汇聚成一股力量。 谢谢监督群的卫星在我们遭受质疑时依然愿意一起为他搏一把 谢谢打投组300+位卫星为他坚守到了最后 谢谢我们每一位数据、打投管理在最忙的时候分担工作，无私付出 谢谢所有路人朋友们愿意为魏子越投出珍贵的一票 谢谢每一位爱着他的卫星 后援会并不特殊 我们只是千万卫星中最普通的一群人 未来的日子里 和我们约定好一起成长 一起发光 等湛湛攒星和夜幕交映 热爱可比拟洛西半径岁月亘长 @创造营2021-魏子越 收起 d,4,45,133,227,18
chuang2021_031,魏子越,创造营2021,决赛阶段,2021-04-18,2021-04-24,魏子越 创造营2021,4629640120901229,https://m.weibo.cn/detail/4629640120901229,2021-04-24 22:48:00,#今天的眼泪是给糖果超甜的# 我命运般的糖果超甜，都是很好的孩子，初舞台我真的抠了房子但是还好没嘴，不然我会内疚死 硬糖大哥叶皓然，小太阳陆定昊，辉仔刘唐辉，秀逗糖谢兴阳，福宝喜糖魏子越，编外人员韩美娟老师。魏子越你今天很棒居然没哭，这一pa没他，偷了一张补妆的图hhhhhxswl @创造营2021-魏子越 守护全世界最好的糖果超甜dd 收起 d,4,18,184,224,19
chuang2021_031,魏子越,创造营2021,小组竞演与主题曲阶段,2021-02-28,2021-03-13,魏子越 创造营2021,4614407764836593,https://m.weibo.cn/detail/4614407764836593,2021-03-13 22:00:00,#魏子越创造营2021# 🎇 #魏子越说我被内卷了# 03/20二公现场应援 「想飞我就陪着你冒险 守护你everyday and night」 易拉宝✖️1 手幅✖️50 领取条件： 关注 @创造营2021-魏子越 @金魚花火丨魏子越 以及魏子越超话  魏子越超话 领取时间及地点当天通知。 转评本微博，在符合条件的粉丝中随机抽3位送出。 O 抽奖详情 收起 d,29,42,110,223,20
chuang2021_031,魏子越,创造营2021,决赛阶段,2021-04-18,2021-04-24,魏子越 创造营2021,4629251959558363,https://m.weibo.cn/detail/4629251959558363,2021-04-23 21:05:00, 魏子越超话 🎇 #魏子越创造营2021# 一直在树下～ @创造营2021-魏子越 ​,0,20,145,185,21
chuang2021_031,魏子越,创造营2021,位置测评与第二次排名阶段,2021-03-21,2021-04-03,魏子越 创造营2021,4621223717504350,https://m.weibo.cn/detail/4621223717504350,2021-04-01 17:24:00,#魏子越创造营2021# 🍿️ #黑人牙膏白酵素助力创造营魏子越闪耀闯关# 210401 创花絮更新魏子越相关CUT 是选歌时纠结的魏子越 是练习时认真的魏子越 是表演前有些紧张的魏子越 是表演后化身观众的魏子越 @创造营2021-魏子越 🎬主题曲直拍 L 主题曲直拍-魏子越《我们一起闯》 🎥醉拳直拍 L 首场公演直拍-魏子越《醉拳》 🍋lemon直拍 L 二次公演舞台直拍-魏子越《Lemon》 ​​​ L HotKid_魏子越零食铺的微博视频 收起 d,6,12,119,149,22
chuang2021_031,魏子越,创造营2021,主题考核与第三次排名阶段,2021-04-04,2021-04-17,魏子越 创造营2021,4627068854468980,https://m.weibo.cn/detail/4627068854468980,2021-04-17 20:30:00, 创造营2021超话 创造营排名，本周顺位排名发布 出道位TOP11：刘宇、赞多、米卡、力丸、尹浩宇、庆怜、高卿尘、周柯宇、林墨、利路修、张嘉元 TOP12-22：伯远、刘彰、井汲大翔、甘望星、张星特、奥斯卡、薛八一、吴宇恒、张欣尧、付思超、任胤蓬 TOP23-33：俞更寅、羽生田挙武、胡烨涛、井胧、曾涵江、谢兴阳、吴海、何屹繁、魏子越、张腾、荣耀 收起 d,2,24,96,146,23
