trainee_id,trainee_name,date,post_count,reposts_sum,comments_sum,likes_sum
chuang2021_070,门胁慎刚,2021-03-18,1,0,0,0
chuang2021_070,门胁慎刚,2021-03-19,12,17,74,389
chuang2021_070,门胁慎刚,2021-03-20,4,1,3,13
chuang2021_070,门胁慎刚,2021-03-23,2,2,3,12
chuang2021_070,门胁慎刚,2021-03-26,3,0,6,30
chuang2021_070,门胁慎刚,2021-03-27,9,2,11,66
chuang2021_070,门胁慎刚,2021-03-28,1,1,3,9
chuang2021_070,门胁慎刚,2021-03-29,1,0,0,5
chuang2021_070,门胁慎刚,2021-03-30,4,75,112,1548
chuang2021_070,门胁慎刚,2021-03-31,3,30,58,210
chuang2021_070,门胁慎刚,2021-04-02,2,0,0,24
chuang2021_070,门胁慎刚,2021-04-15,2,0,5,2
chuang2021_070,门胁慎刚,2021-04-16,15,436,535,8019
chuang2021_070,门胁慎刚,2021-04-17,2,0,0,2
chuang2021_070,门胁慎刚,2021-04-18,4,4,5,46
chuang2021_070,门胁慎刚,2021-04-19,3,102,174,1804
chuang2021_070,门胁慎刚,2021-04-20,1,0,0,4
chuang2021_070,门胁慎刚,2021-04-21,5,1,3,26
chuang2021_070,门胁慎刚,2021-04-22,3,0,6,14
chuang2021_070,门胁慎刚,2021-04-23,4,1,14,21
chuang2021_070,门胁慎刚,2021-04-24,6,6,19,84
chuang2021_071,林豆,2021-02-27,25,162,1040,12865
chuang2021_071,林豆,2021-03-07,5,88,131,1933
chuang2021_071,林豆,2021-03-08,6,15,251,3667
chuang2021_071,林豆,2021-03-09,3,0,3,26
chuang2021_071,林豆,2021-03-10,2,0,3,1
chuang2021_071,林豆,2021-03-11,3,46,216,699
chuang2021_071,林豆,2021-03-12,3,13,169,6507
chuang2021_071,林豆,2021-03-13,2,0,0,3
chuang2021_071,林豆,2021-03-15,9,60,516,3873
chuang2021_071,林豆,2021-03-16,2,1,15,100
chuang2021_071,林豆,2021-03-17,4,17,113,400
chuang2021_071,林豆,2021-03-19,3,6,26,102
chuang2021_071,林豆,2021-03-20,6,37,59,651
chuang2021_071,林豆,2021-03-21,3,1,0,12
chuang2021_071,林豆,2021-03-23,2,4,5,12
chuang2021_071,林豆,2021-03-26,1,0,0,0
chuang2021_071,林豆,2021-03-27,3,0,2,20
chuang2021_071,林豆,2021-03-30,2,75,111,1542
chuang2021_071,林豆,2021-03-31,3,30,64,201
chuang2021_071,林豆,2021-04-01,5,136,232,2280
chuang2021_071,林豆,2021-04-02,2,0,10,36
chuang2021_071,林豆,2021-04-04,2,802,485,615
chuang2021_071,林豆,2021-04-05,1,0,0,0
chuang2021_071,林豆,2021-04-06,2,1,16,10
chuang2021_071,林豆,2021-04-07,2,0,2,4
chuang2021_071,林豆,2021-04-08,4,444,155,609
chuang2021_071,林豆,2021-04-09,2,882,1236,2507
chuang2021_071,林豆,2021-04-10,3,253,246,620
chuang2021_071,林豆,2021-04-12,2,0,11,26
chuang2021_071,林豆,2021-04-13,2,0,10,5
chuang2021_071,林豆,2021-04-15,1,0,2,3
chuang2021_071,林豆,2021-04-17,2,200,1196,5605
chuang2021_071,林豆,2021-04-18,3,17,63,707
chuang2021_071,林豆,2021-04-19,2,9,16,293
chuang2021_071,林豆,2021-04-20,3,150,227,672
chuang2021_071,林豆,2021-04-23,3,32,56,1081
chuang2021_071,林豆,2021-04-24,3,6,18,78
chuang2021_072,原部凌,2021-02-27,25,418,1375,16674
chuang2021_072,原部凌,2021-03-11,1,0,6,22
chuang2021_072,原部凌,2021-03-12,16,0,14,34
chuang2021_072,原部凌,2021-03-13,10,5,76,310
chuang2021_072,原部凌,2021-03-20,23,173,422,2891
chuang2021_072,原部凌,2021-03-27,4,56,502,3013
chuang2021_072,原部凌,2021-03-28,3,48,652,2897
chuang2021_072,原部凌,2021-03-29,5,37,595,2614
chuang2021_072,原部凌,2021-03-30,4,39,522,2199
chuang2021_072,原部凌,2021-03-31,2,0,0,1
chuang2021_072,原部凌,2021-04-01,2,22,453,2020
chuang2021_072,原部凌,2021-04-02,4,62,518,2999
chuang2021_072,原部凌,2021-04-03,4,28,544,2986
chuang2021_072,原部凌,2021-04-13,10,73,631,4232
chuang2021_072,原部凌,2021-04-14,8,11,208,1198
chuang2021_072,原部凌,2021-04-15,3,8,257,1033
chuang2021_072,原部凌,2021-04-16,3,26,274,1454
chuang2021_072,原部凌,2021-04-17,5,55,384,1957
chuang2021_072,原部凌,2021-04-19,2,86,664,6643
chuang2021_072,原部凌,2021-04-20,5,4,26,181
chuang2021_072,原部凌,2021-04-21,2,0,1,0
chuang2021_072,原部凌,2021-04-22,5,69,352,2402
chuang2021_072,原部凌,2021-04-23,2,43,271,2389
chuang2021_072,原部凌,2021-04-24,11,255,664,5592
chuang2021_073,陈俊洁,2021-02-22,1,0,1,3
chuang2021_073,陈俊洁,2021-02-23,1,0,0,1
chuang2021_073,陈俊洁,2021-02-24,3,0,2,3
chuang2021_073,陈俊洁,2021-02-25,5,5,82,1188
chuang2021_073,陈俊洁,2021-02-26,5,0,8,18
chuang2021_073,陈俊洁,2021-02-27,10,314,2230,21100
chuang2021_073,陈俊洁,2021-03-11,4,4,18,137
chuang2021_073,陈俊洁,2021-03-12,9,0,3,6
chuang2021_073,陈俊洁,2021-03-13,9,59,235,1596
chuang2021_073,陈俊洁,2021-03-17,15,164,835,3253
chuang2021_073,陈俊洁,2021-03-18,1,0,0,1
chuang2021_073,陈俊洁,2021-03-19,4,5,15,123
chuang2021_073,陈俊洁,2021-03-20,5,56,136,234
chuang2021_073,陈俊洁,2021-03-28,1,0,41,147
chuang2021_073,陈俊洁,2021-03-29,10,4,25,147
chuang2021_073,陈俊洁,2021-03-30,4,0,13,10
chuang2021_073,陈俊洁,2021-03-31,4,13,55,157
chuang2021_073,陈俊洁,2021-04-01,1,0,3,4
chuang2021_073,陈俊洁,2021-04-02,3,0,9,13
chuang2021_073,陈俊洁,2021-04-03,2,0,4,11
chuang2021_073,陈俊洁,2021-04-15,8,203,59,560
chuang2021_073,陈俊洁,2021-04-16,11,54,197,287
chuang2021_073,陈俊洁,2021-04-17,8,11,54,141
chuang2021_073,陈俊洁,2021-04-23,4,2,13,56
chuang2021_073,陈俊洁,2021-04-24,22,44,94,334
chuang2021_074,肖力桓,2021-02-25,2,0,1,4
chuang2021_074,肖力桓,2021-02-26,10,1,7,14
chuang2021_074,肖力桓,2021-02-27,11,241,1926,19433
chuang2021_074,肖力桓,2021-03-12,13,15,179,6531
chuang2021_074,肖力桓,2021-03-13,14,63,270,4454
chuang2021_074,肖力桓,2021-03-18,5,1,10,35
chuang2021_074,肖力桓,2021-03-19,5,10,29,131
chuang2021_074,肖力桓,2021-03-20,13,20,172,1170
chuang2021_074,肖力桓,2021-03-28,1,0,0,2
chuang2021_074,肖力桓,2021-03-29,1,0,0,0
chuang2021_074,肖力桓,2021-03-30,9,25,132,1315
chuang2021_074,肖力桓,2021-03-31,10,0,3,12
chuang2021_074,肖力桓,2021-04-01,2,0,0,3
chuang2021_074,肖力桓,2021-04-02,1,0,0,1
chuang2021_074,肖力桓,2021-04-03,2,0,0,0
chuang2021_074,肖力桓,2021-04-05,2,0,1,2
chuang2021_074,肖力桓,2021-04-06,4,1,6,11
chuang2021_074,肖力桓,2021-04-07,2,0,0,4
chuang2021_074,肖力桓,2021-04-08,1,0,1,2
chuang2021_074,肖力桓,2021-04-09,1,0,6,12
chuang2021_074,肖力桓,2021-04-11,3,69,375,3534
chuang2021_074,肖力桓,2021-04-12,1,126,725,5182
chuang2021_074,肖力桓,2021-04-13,4,2,7,29
chuang2021_074,肖力桓,2021-04-14,5,0,2,4
chuang2021_074,肖力桓,2021-04-15,1,0,0,2
chuang2021_074,肖力桓,2021-04-17,3,36,103,621
chuang2021_074,肖力桓,2021-04-19,2,0,0,1
chuang2021_074,肖力桓,2021-04-20,2,2,7,35
chuang2021_074,肖力桓,2021-04-21,4,0,0,7
chuang2021_074,肖力桓,2021-04-22,8,3,7,43
chuang2021_074,肖力桓,2021-04-23,8,0,1,6
chuang2021_074,肖力桓,2021-04-24,4,1,26,57
chuang2021_075,刘严冬季,2021-02-22,2,0,50,6
chuang2021_075,刘严冬季,2021-02-23,4,57,149,929
chuang2021_075,刘严冬季,2021-02-24,3,7,6,26
chuang2021_075,刘严冬季,2021-02-26,2,0,4,6
chuang2021_075,刘严冬季,2021-02-27,11,259,1970,19630
chuang2021_075,刘严冬季,2021-03-11,5,1,3,12
chuang2021_075,刘严冬季,2021-03-12,1,0,0,0
chuang2021_075,刘严冬季,2021-03-13,12,84,279,4487
chuang2021_075,刘严冬季,2021-03-15,6,7,149,1082
chuang2021_075,刘严冬季,2021-03-16,3,1,0,3
chuang2021_075,刘严冬季,2021-03-17,2,0,1,3
chuang2021_075,刘严冬季,2021-03-18,2,0,1,1
chuang2021_075,刘严冬季,2021-03-19,4,1,3,15
chuang2021_075,刘严冬季,2021-03-20,3,8,19,53
chuang2021_075,刘严冬季,2021-03-30,1,9,26,178
chuang2021_075,刘严冬季,2021-03-31,7,5,16,54
chuang2021_075,刘严冬季,2021-04-01,5,139,235,2281
chuang2021_075,刘严冬季,2021-04-02,6,6,25,164
chuang2021_075,刘严冬季,2021-04-03,2,3,7,15
chuang2021_075,刘严冬季,2021-04-07,8,199,178,5029
chuang2021_075,刘严冬季,2021-04-09,2,0,4,10
chuang2021_075,刘严冬季,2021-04-11,1,0,0,1
chuang2021_075,刘严冬季,2021-04-12,1,12,14,23
chuang2021_075,刘严冬季,2021-04-13,5,6,19,76
chuang2021_075,刘严冬季,2021-04-14,1,0,0,0
chuang2021_075,刘严冬季,2021-04-16,3,1,6,44
chuang2021_075,刘严冬季,2021-04-19,4,765,837,2235
chuang2021_075,刘严冬季,2021-04-23,1,0,2,1
chuang2021_075,刘严冬季,2021-04-24,1,5,15,60
chuang2021_076,郑明鑫,2021-02-26,5,1,26,36
chuang2021_076,郑明鑫,2021-02-27,17,315,2262,21140
chuang2021_076,郑明鑫,2021-03-10,4,2,22,38
chuang2021_076,郑明鑫,2021-03-11,10,14,32,140
chuang2021_076,郑明鑫,2021-03-12,5,1,15,23
chuang2021_076,郑明鑫,2021-03-13,9,203,491,3400
chuang2021_076,郑明鑫,2021-03-17,6,9,41,132
chuang2021_076,郑明鑫,2021-03-18,12,0,17,27
chuang2021_076,郑明鑫,2021-03-19,1,1,0,2
chuang2021_076,郑明鑫,2021-03-20,4,4,13,45
chuang2021_076,郑明鑫,2021-03-31,4,0,6,26
chuang2021_076,郑明鑫,2021-04-01,13,19,133,524
chuang2021_076,郑明鑫,2021-04-02,5,8,49,217
chuang2021_076,郑明鑫,2021-04-03,3,0,13,20
chuang2021_076,郑明鑫,2021-04-16,11,65,236,408
chuang2021_076,郑明鑫,2021-04-17,19,11,85,178
chuang2021_076,郑明鑫,2021-04-22,11,394,374,1198
chuang2021_076,郑明鑫,2021-04-23,7,35,113,151
chuang2021_076,郑明鑫,2021-04-24,11,9,26,217
chuang2021_077,刘聪,2021-02-25,9,5,78,1186
chuang2021_077,刘聪,2021-02-26,5,1,9,13
chuang2021_077,刘聪,2021-02-27,11,244,1982,19516
chuang2021_077,刘聪,2021-03-11,6,2,2,8
chuang2021_077,刘聪,2021-03-12,2,0,0,2
chuang2021_077,刘聪,2021-03-13,8,12,61,1911
chuang2021_077,刘聪,2021-03-18,5,0,3,16
chuang2021_077,刘聪,2021-03-19,6,17,10,51
chuang2021_077,刘聪,2021-03-20,6,1,16,40
chuang2021_077,刘聪,2021-03-27,2,0,1,18
chuang2021_077,刘聪,2021-03-29,1,0,0,2
chuang2021_077,刘聪,2021-03-30,2,9,26,178
chuang2021_077,刘聪,2021-03-31,1,0,0,0
chuang2021_077,刘聪,2021-04-01,2,136,226,2256
chuang2021_077,刘聪,2021-04-02,4,2,13,33
chuang2021_077,刘聪,2021-04-03,1,2,3,3
chuang2021_077,刘聪,2021-04-08,4,0,0,1
chuang2021_077,刘聪,2021-04-10,1,0,0,0
chuang2021_077,刘聪,2021-04-11,2,0,4,0
chuang2021_077,刘聪,2021-04-12,1,1,187,804
chuang2021_077,刘聪,2021-04-13,4,6,16,69
chuang2021_077,刘聪,2021-04-14,1,0,6,20
chuang2021_077,刘聪,2021-04-15,2,0,1,14
chuang2021_077,刘聪,2021-04-16,4,2,6,22
chuang2021_077,刘聪,2021-04-18,4,1,8,21
chuang2021_077,刘聪,2021-04-19,2,0,2,8
chuang2021_077,刘聪,2021-04-22,1,0,4,4
chuang2021_077,刘聪,2021-04-23,11,1165,1767,7012
chuang2021_077,刘聪,2021-04-24,4,8,21,65
chuang2021_078,田口馨也,2021-02-27,14,714,2340,24698
chuang2021_078,田口馨也,2021-03-09,1,0,2,19
chuang2021_078,田口馨也,2021-03-10,2,0,3,6
chuang2021_078,田口馨也,2021-03-11,6,2,16,82
chuang2021_078,田口馨也,2021-03-12,4,1,10,35
chuang2021_078,田口馨也,2021-03-13,3,193,177,3748
chuang2021_078,田口馨也,2021-03-17,2,7,41,260
chuang2021_078,田口馨也,2021-03-18,1,4,16,112
chuang2021_078,田口馨也,2021-03-19,6,98,361,5911
chuang2021_078,田口馨也,2021-03-20,9,3,33,208
chuang2021_078,田口馨也,2021-03-21,1,134,189,1236
chuang2021_078,田口馨也,2021-03-22,5,75,382,7168
chuang2021_078,田口馨也,2021-03-23,2,21430,1464,64499
chuang2021_078,田口馨也,2021-03-24,2,0,1,8
chuang2021_078,田口馨也,2021-03-25,1,0,13,67
chuang2021_078,田口馨也,2021-03-26,2,0,3,12
chuang2021_078,田口馨也,2021-03-27,2,2,13,65
chuang2021_078,田口馨也,2021-03-28,1,0,1,13
chuang2021_078,田口馨也,2021-03-30,1,0,6,36
chuang2021_078,田口馨也,2021-04-02,3,2,25,145
chuang2021_078,田口馨也,2021-04-04,1,0,0,0
chuang2021_078,田口馨也,2021-04-05,2,0,9,19
chuang2021_078,田口馨也,2021-04-06,3,0,5,26
chuang2021_078,田口馨也,2021-04-07,3,0,0,4
chuang2021_078,田口馨也,2021-04-10,1,0,0,0
chuang2021_078,田口馨也,2021-04-12,3,0,5,28
chuang2021_078,田口馨也,2021-04-13,2,1,1,6
chuang2021_078,田口馨也,2021-04-15,1,0,0,10
chuang2021_078,田口馨也,2021-04-16,1,0,1,0
chuang2021_078,田口馨也,2021-04-21,1,2,2,45
chuang2021_078,田口馨也,2021-04-23,1,0,3,16
chuang2021_078,田口馨也,2021-04-24,6,8,16,139
chuang2021_079,谷柳霖,2021-02-18,1,3,7,19
chuang2021_079,谷柳霖,2021-02-19,3,0,19,49
chuang2021_079,谷柳霖,2021-02-20,3,2,10,40
chuang2021_079,谷柳霖,2021-02-21,1,0,1,0
chuang2021_079,谷柳霖,2021-02-23,1,0,0,0
chuang2021_079,谷柳霖,2021-02-24,1,3,3,4
chuang2021_079,谷柳霖,2021-02-25,1,5,75,1179
chuang2021_079,谷柳霖,2021-02-26,3,66,470,5419
chuang2021_079,谷柳霖,2021-02-27,7,241,1923,19440
chuang2021_079,谷柳霖,2021-03-11,7,6,46,114
chuang2021_079,谷柳霖,2021-03-12,12,0,2,10
chuang2021_079,谷柳霖,2021-03-13,8,74,208,3328
chuang2021_079,谷柳霖,2021-03-17,6,0,2,46
chuang2021_079,谷柳霖,2021-03-18,1,0,0,2
chuang2021_079,谷柳霖,2021-03-19,9,10,24,122
chuang2021_079,谷柳霖,2021-03-20,6,33,392,2180
chuang2021_079,谷柳霖,2021-03-23,1,0,1,6
chuang2021_079,谷柳霖,2021-03-24,3,0,10,3
chuang2021_079,谷柳霖,2021-03-25,1,0,0,2
chuang2021_079,谷柳霖,2021-03-26,2,0,1,0
chuang2021_079,谷柳霖,2021-03-27,3,0,3,25
chuang2021_079,谷柳霖,2021-03-28,2,0,0,11
chuang2021_079,谷柳霖,2021-03-29,2,0,1,1
chuang2021_079,谷柳霖,2021-03-30,3,0,2,1
chuang2021_079,谷柳霖,2021-04-03,4,255,1390,24570
chuang2021_079,谷柳霖,2021-04-04,2,1,0,10
chuang2021_079,谷柳霖,2021-04-05,8,16,238,1437
chuang2021_079,谷柳霖,2021-04-06,1,0,6,5
chuang2021_079,谷柳霖,2021-04-07,2,0,2,5
chuang2021_079,谷柳霖,2021-04-08,1,0,1,4
chuang2021_079,谷柳霖,2021-04-09,1,0,4,4
chuang2021_079,谷柳霖,2021-04-11,1,0,7,0
chuang2021_079,谷柳霖,2021-04-12,2,1,0,1
chuang2021_079,谷柳霖,2021-04-13,1,0,2,4
chuang2021_079,谷柳霖,2021-04-14,1,0,2,0
chuang2021_079,谷柳霖,2021-04-17,2,0,2,4
chuang2021_079,谷柳霖,2021-04-19,2,0,4,5
chuang2021_079,谷柳霖,2021-04-20,1,0,0,1
chuang2021_079,谷柳霖,2021-04-21,3,0,1,1
chuang2021_079,谷柳霖,2021-04-24,1,5,15,60
chuang2021_080,韦语节,2021-02-26,8,0,7,5
chuang2021_080,韦语节,2021-02-27,17,243,1974,19501
chuang2021_080,韦语节,2021-03-12,8,0,1,1
chuang2021_080,韦语节,2021-03-13,14,89,186,2283
chuang2021_080,韦语节,2021-03-18,13,220,973,24662
chuang2021_080,韦语节,2021-03-19,10,0,5,41
chuang2021_080,韦语节,2021-03-20,2,5,15,130
chuang2021_080,韦语节,2021-03-28,4,0,0,5
chuang2021_080,韦语节,2021-03-29,6,0,1,10
chuang2021_080,韦语节,2021-03-30,7,9,27,179
chuang2021_080,韦语节,2021-03-31,3,0,1,0
chuang2021_080,韦语节,2021-04-01,4,0,0,11
chuang2021_080,韦语节,2021-04-13,8,0,2,2
chuang2021_080,韦语节,2021-04-14,5,0,6,20
chuang2021_080,韦语节,2021-04-15,6,1,2,47
chuang2021_080,韦语节,2021-04-16,4,0,0,6
chuang2021_080,韦语节,2021-04-17,2,0,0,1
chuang2021_080,韦语节,2021-04-19,5,0,1,3
chuang2021_080,韦语节,2021-04-20,1,0,0,0
chuang2021_080,韦语节,2021-04-21,5,0,1,3
chuang2021_080,韦语节,2021-04-22,6,0,8,45
chuang2021_080,韦语节,2021-04-23,9,53,119,696
chuang2021_080,韦语节,2021-04-24,1,5,15,60
chuang2021_081,安迪,2021-02-27,25,196,1140,13846
chuang2021_081,安迪,2021-03-09,6,24,90,836
chuang2021_081,安迪,2021-03-10,5,675,550,2719
chuang2021_081,安迪,2021-03-11,7,36,460,12354
chuang2021_081,安迪,2021-03-12,2,1,3,3
chuang2021_081,安迪,2021-03-13,4,19,93,580
chuang2021_081,安迪,2021-03-16,1,0,1,2
chuang2021_081,安迪,2021-03-17,6,9,23,225
chuang2021_081,安迪,2021-03-18,4,4,10,112
chuang2021_081,安迪,2021-03-19,4,10,43,245
chuang2021_081,安迪,2021-03-20,10,139,134,952
chuang2021_081,安迪,2021-03-24,1,1,0,2
chuang2021_081,安迪,2021-03-25,3,164,448,8249
chuang2021_081,安迪,2021-03-26,2,0,0,1
chuang2021_081,安迪,2021-03-27,6,995,616,5706
chuang2021_081,安迪,2021-03-28,3,0,1,6
chuang2021_081,安迪,2021-03-29,4,36,147,2174
chuang2021_081,安迪,2021-03-30,1,0,0,1
chuang2021_081,安迪,2021-03-31,2,6,12,41
chuang2021_081,安迪,2021-04-01,2,19,22,36
chuang2021_081,安迪,2021-04-03,1,0,1,9
chuang2021_081,安迪,2021-04-04,2,0,63,19
chuang2021_081,安迪,2021-04-05,2,3,31,200
chuang2021_081,安迪,2021-04-06,1,0,0,0
chuang2021_081,安迪,2021-04-07,1,0,1,19
chuang2021_081,安迪,2021-04-08,3,6,8,90
chuang2021_081,安迪,2021-04-10,1,2,4,7
chuang2021_081,安迪,2021-04-11,1,0,0,9
chuang2021_081,安迪,2021-04-12,1,0,24,41
chuang2021_081,安迪,2021-04-13,3,0,6,10
chuang2021_081,安迪,2021-04-17,3,8,366,3266
chuang2021_081,安迪,2021-04-18,2,0,0,7
chuang2021_081,安迪,2021-04-19,5,769,840,2251
chuang2021_081,安迪,2021-04-21,4,0,38,159
chuang2021_081,安迪,2021-04-22,2,0,59,195
chuang2021_081,安迪,2021-04-23,4,105,358,3503
chuang2021_081,安迪,2021-04-24,6,5,16,67
chuang2021_082,阿克朱力,2021-02-23,5,36,673,7415
chuang2021_082,阿克朱力,2021-02-24,4,14,131,519
chuang2021_082,阿克朱力,2021-02-25,3,58,113,1428
chuang2021_082,阿克朱力,2021-02-26,2,0,2,5
chuang2021_082,阿克朱力,2021-02-27,8,241,1925,19435
chuang2021_082,阿克朱力,2021-03-07,2,0,1,0
chuang2021_082,阿克朱力,2021-03-08,4,208,1405,41023
chuang2021_082,阿克朱力,2021-03-09,8,3,46,589
chuang2021_082,阿克朱力,2021-03-10,1,0,3,0
chuang2021_082,阿克朱力,2021-03-11,4,3,19,93
chuang2021_082,阿克朱力,2021-03-13,2,71,159,3154
chuang2021_082,阿克朱力,2021-03-15,7,60,515,3870
chuang2021_082,阿克朱力,2021-03-16,1,0,0,0
chuang2021_082,阿克朱力,2021-03-17,2,22,81,473
chuang2021_082,阿克朱力,2021-03-21,4,1,3,19
chuang2021_082,阿克朱力,2021-03-22,2,0,7,28
chuang2021_082,阿克朱力,2021-03-23,2,0,0,0
chuang2021_082,阿克朱力,2021-03-26,1,0,0,0
chuang2021_082,阿克朱力,2021-03-27,1,0,1,17
chuang2021_082,阿克朱力,2021-03-28,1,0,1,3
chuang2021_082,阿克朱力,2021-03-29,2,0,0,2
chuang2021_082,阿克朱力,2021-04-02,3,2,3,16
chuang2021_082,阿克朱力,2021-04-04,3,0,63,22
chuang2021_082,阿克朱力,2021-04-08,3,0,7,48
chuang2021_082,阿克朱力,2021-04-09,1,0,0,0
chuang2021_082,阿克朱力,2021-04-11,1,0,2,5
chuang2021_082,阿克朱力,2021-04-12,2,0,0,1
chuang2021_082,阿克朱力,2021-04-14,1,0,0,11
chuang2021_082,阿克朱力,2021-04-16,2,1,2,31
chuang2021_082,阿克朱力,2021-04-18,1,0,0,5
chuang2021_082,阿克朱力,2021-04-19,2,0,0,1
chuang2021_082,阿克朱力,2021-04-20,4,0,2,2
chuang2021_082,阿克朱力,2021-04-21,1,0,0,0
chuang2021_082,阿克朱力,2021-04-22,1,1,2,45
chuang2021_082,阿克朱力,2021-04-23,1,0,6,5
chuang2021_082,阿克朱力,2021-04-24,1,0,0,0
chuang2021_083,钱政宇,2021-02-27,19,292,2150,20320
chuang2021_083,钱政宇,2021-03-08,4,6,54,32
chuang2021_083,钱政宇,2021-03-09,3,0,3,19
chuang2021_083,钱政宇,2021-03-10,2,0,3,0
chuang2021_083,钱政宇,2021-03-11,8,15,50,130
chuang2021_083,钱政宇,2021-03-12,2,1,0,13
chuang2021_083,钱政宇,2021-03-13,3,167,231,2692
chuang2021_083,钱政宇,2021-03-19,1,0,0,3
chuang2021_083,钱政宇,2021-03-20,17,138,359,4906
chuang2021_083,钱政宇,2021-04-01,6,1,16,45
chuang2021_083,钱政宇,2021-04-02,2,1,6,19
chuang2021_083,钱政宇,2021-04-03,4,1,17,39
chuang2021_083,钱政宇,2021-04-11,7,3,25,78
chuang2021_083,钱政宇,2021-04-12,3,0,12,26
chuang2021_083,钱政宇,2021-04-13,3,2,18,32
chuang2021_083,钱政宇,2021-04-14,3,2,17,34
chuang2021_083,钱政宇,2021-04-15,1,0,3,9
chuang2021_083,钱政宇,2021-04-16,2,1,8,25
chuang2021_083,钱政宇,2021-04-17,3,5,26,81
chuang2021_083,钱政宇,2021-04-18,2,0,4,8
chuang2021_083,钱政宇,2021-04-19,4,3,27,90
chuang2021_083,钱政宇,2021-04-20,2,0,8,13
chuang2021_083,钱政宇,2021-04-21,1,59,585,3156
chuang2021_083,钱政宇,2021-04-22,2,0,2,11
chuang2021_083,钱政宇,2021-04-23,2,0,8,8
chuang2021_083,钱政宇,2021-04-24,4,5,30,95
chuang2021_084,卢克,2021-02-23,1,0,1,1
chuang2021_084,卢克,2021-02-24,1,1,0,2
chuang2021_084,卢克,2021-02-26,1,0,0,0
chuang2021_084,卢克,2021-02-27,19,855,2863,27853
chuang2021_084,卢克,2021-03-08,7,262,1835,49749
chuang2021_084,卢克,2021-03-09,3,17,41,267
chuang2021_084,卢克,2021-03-10,4,1,7,8
chuang2021_084,卢克,2021-03-11,3,7,17,110
chuang2021_084,卢克,2021-03-12,2,0,0,2
chuang2021_084,卢克,2021-03-13,8,53,110,2334
chuang2021_084,卢克,2021-03-14,1,0,0,2
chuang2021_084,卢克,2021-03-15,7,60,515,3870
chuang2021_084,卢克,2021-03-16,2,1,15,100
chuang2021_084,卢克,2021-03-17,3,1,12,119
chuang2021_084,卢克,2021-03-19,3,5,33,236
chuang2021_084,卢克,2021-03-21,3,1,0,31
chuang2021_084,卢克,2021-03-22,1,52,177,824
chuang2021_084,卢克,2021-03-25,4,164,450,8257
chuang2021_084,卢克,2021-03-26,5,54,139,1268
chuang2021_084,卢克,2021-03-27,2,986,607,5673
chuang2021_084,卢克,2021-03-28,1,0,2,1
chuang2021_084,卢克,2021-03-30,2,0,0,101
chuang2021_084,卢克,2021-03-31,1,0,0,1
chuang2021_084,卢克,2021-04-04,1,0,0,0
chuang2021_084,卢克,2021-04-05,1,0,17,30
chuang2021_084,卢克,2021-04-12,1,0,9,6
chuang2021_084,卢克,2021-04-14,2,0,6,11
chuang2021_084,卢克,2021-04-17,1,0,1,2
chuang2021_084,卢克,2021-04-20,2,2,20,35
chuang2021_084,卢克,2021-04-23,1,0,0,1
chuang2021_084,卢克,2021-04-24,2,5,15,60
chuang2021_085,陈瑞丰,2021-02-23,1,35,657,7385
chuang2021_085,陈瑞丰,2021-02-24,4,0,7,19
chuang2021_085,陈瑞丰,2021-02-25,4,5,85,1230
chuang2021_085,陈瑞丰,2021-02-26,2,6,2,26
chuang2021_085,陈瑞丰,2021-02-27,9,243,1972,19515
chuang2021_085,陈瑞丰,2021-03-11,8,58,496,3602
chuang2021_085,陈瑞丰,2021-03-12,1,0,9,14
chuang2021_085,陈瑞丰,2021-03-13,11,2210,837,5749
chuang2021_085,陈瑞丰,2021-03-20,18,0,48,136
chuang2021_085,陈瑞丰,2021-03-26,8,0,34,64
chuang2021_085,陈瑞丰,2021-03-27,5,5,30,55
chuang2021_085,陈瑞丰,2021-03-28,5,2,3,32
chuang2021_085,陈瑞丰,2021-03-29,1,0,1,5
chuang2021_085,陈瑞丰,2021-03-31,1,9,30,181
chuang2021_085,陈瑞丰,2021-04-01,5,8,29,125
chuang2021_085,陈瑞丰,2021-04-03,1,0,2,8
chuang2021_085,陈瑞丰,2021-04-07,6,1,23,43
chuang2021_085,陈瑞丰,2021-04-08,3,0,16,30
chuang2021_085,陈瑞丰,2021-04-09,3,0,16,18
chuang2021_085,陈瑞丰,2021-04-10,2,0,11,23
chuang2021_085,陈瑞丰,2021-04-11,2,0,5,15
chuang2021_085,陈瑞丰,2021-04-12,2,0,12,18
chuang2021_085,陈瑞丰,2021-04-13,1,0,3,6
chuang2021_085,陈瑞丰,2021-04-14,2,2,19,24
chuang2021_085,陈瑞丰,2021-04-15,2,0,12,6
chuang2021_085,陈瑞丰,2021-04-16,1,0,0,0
chuang2021_085,陈瑞丰,2021-04-19,1,0,3,7
chuang2021_085,陈瑞丰,2021-04-20,1,1,16,28
chuang2021_085,陈瑞丰,2021-04-21,4,10,34,81
chuang2021_085,陈瑞丰,2021-04-22,1,0,5,9
chuang2021_085,陈瑞丰,2021-04-23,1,2,13,49
chuang2021_085,陈瑞丰,2021-04-24,8,9,46,192
chuang2021_086,李泰龙,2021-02-17,2,373,3503,17461
chuang2021_086,李泰龙,2021-02-18,2,6,31,88
chuang2021_086,李泰龙,2021-02-19,1,1,3,5
chuang2021_086,李泰龙,2021-02-22,1,1,4,3
chuang2021_086,李泰龙,2021-02-24,1,2,28,142
