trainee_id,trainee_name,date,post_count,reposts_sum,comments_sum,likes_sum
idol_producer_094,靖佩瑶,2018-03-23,10,2392,1182,1399
idol_producer_094,靖佩瑶,2018-04-06,23,0,5,29
idol_producer_095,韩沐伯,2018-01-26,1,2,6,44
idol_producer_095,韩沐伯,2018-02-02,1,0,0,0
idol_producer_095,韩沐伯,2018-03-02,20,0,0,0
idol_producer_095,韩沐伯,2018-03-23,23,49,18,52
idol_producer_095,韩沐伯,2018-04-06,29,2,16,122
idol_producer_096,韩雍杰,2018-01-26,10,378,160,1100
idol_producer_096,韩雍杰,2018-02-02,2,15,19,67
idol_producer_096,韩雍杰,2018-02-16,3,5,37,136
idol_producer_096,韩雍杰,2018-03-02,11,42,52,80
idol_producer_096,韩雍杰,2018-03-10,4,1,0,7
idol_producer_096,韩雍杰,2018-03-12,2,0,0,0
idol_producer_096,韩雍杰,2018-03-13,3,0,0,0
idol_producer_096,韩雍杰,2018-03-14,3,0,0,0
idol_producer_096,韩雍杰,2018-03-15,1,2,54,118
idol_producer_096,韩雍杰,2018-03-21,1,0,0,4
idol_producer_096,韩雍杰,2018-03-23,4,0,2,0
idol_producer_096,韩雍杰,2018-04-06,29,0,0,0
idol_producer_097,高茂桐,2018-01-26,1,458,1084,2089
idol_producer_097,高茂桐,2018-02-15,1,142,487,334
idol_producer_097,高茂桐,2018-02-16,5,592,3423,4995
idol_producer_097,高茂桐,2018-02-28,1,0,45,32
idol_producer_097,高茂桐,2018-03-01,3,86,255,466
idol_producer_097,高茂桐,2018-03-08,1,53,34,343
idol_producer_097,高茂桐,2018-03-09,2,1034,273,715
idol_producer_097,高茂桐,2018-03-10,2,64,38,33
idol_producer_097,高茂桐,2018-03-15,2,1351,143,65
idol_producer_097,高茂桐,2018-03-16,1,0,0,6
idol_producer_097,高茂桐,2018-03-17,1,0,2,16
idol_producer_097,高茂桐,2018-03-18,1,1,1,3
idol_producer_097,高茂桐,2018-03-19,3,0,0,3
idol_producer_097,高茂桐,2018-03-21,2,3,2,26
idol_producer_097,高茂桐,2018-03-23,1,1,0,5
idol_producer_097,高茂桐,2018-04-06,21,6712,3052,9998
idol_producer_098,黄书豪,2018-01-26,3,301,314,830
idol_producer_098,黄书豪,2018-02-02,1,3,0,13
idol_producer_098,黄书豪,2018-02-15,1,7,434,85
idol_producer_098,黄书豪,2018-02-16,3,15,115,290
idol_producer_098,黄书豪,2018-03-02,27,5,101,92
idol_producer_098,黄书豪,2018-03-15,3,0,3,5
idol_producer_098,黄书豪,2018-03-16,9,10,15,167
idol_producer_098,黄书豪,2018-03-17,2,2,0,10
idol_producer_098,黄书豪,2018-03-19,2,4,1,14
idol_producer_098,黄书豪,2018-03-20,2,0,0,0
idol_producer_098,黄书豪,2018-03-23,1,0,3,7
idol_producer_098,黄书豪,2018-04-02,7,35,70,738
idol_producer_098,黄书豪,2018-04-03,3,0,0,1
idol_producer_098,黄书豪,2018-04-04,5,1,7,3
idol_producer_098,黄书豪,2018-04-05,7,0,7,25
idol_producer_098,黄书豪,2018-04-06,3,18,16,180
idol_producer_099,黄新淳,2018-01-26,7,1900,1570,5295
idol_producer_099,黄新淳,2018-02-02,4,125,107,753
idol_producer_099,黄新淳,2018-02-16,4,16,120,341
idol_producer_099,黄新淳,2018-03-02,19,802,1061,3104
idol_producer_099,黄新淳,2018-03-23,17,90,913,2181
idol_producer_099,黄新淳,2018-04-06,18,73,69,657
idol_producer_100,黄若涵,2018-01-19,1,7,72,110
idol_producer_100,黄若涵,2018-01-31,1,0,0,0
idol_producer_100,黄若涵,2018-02-07,1,29,40,462
idol_producer_100,黄若涵,2018-02-16,1,220,1591,1046
idol_producer_100,黄若涵,2018-02-19,1,198,221,640
idol_producer_100,黄若涵,2018-03-02,1,2,25,50
idol_producer_100,黄若涵,2018-03-03,1,3,16,92
idol_producer_100,黄若涵,2018-03-04,1,0,23,81
idol_producer_100,黄若涵,2018-03-07,1,109,238,953
idol_producer_100,黄若涵,2018-03-08,1,23,55,161
idol_producer_100,黄若涵,2018-03-09,1,1,0,4
idol_producer_100,黄若涵,2018-03-10,1,0,0,1
idol_producer_100,黄若涵,2018-03-11,1,1,27,193
idol_producer_100,黄若涵,2018-03-14,1,0,0,0
idol_producer_100,黄若涵,2018-03-19,1,0,9,107
idol_producer_100,黄若涵,2018-03-20,1,0,0,0
idol_producer_100,黄若涵,2018-03-21,1,0,0,0
idol_producer_100,黄若涵,2018-03-23,1,0,0,0
idol_producer_100,黄若涵,2018-03-25,1,1,30,156
idol_producer_100,黄若涵,2018-03-30,1,3,22,164
idol_producer_100,黄若涵,2018-04-01,1,0,0,1
idol_producer_100,黄若涵,2018-04-02,1,1,12,220
idol_producer_100,黄若涵,2018-04-03,1,5,28,280
idol_producer_100,黄若涵,2018-04-06,2,3,14,119
