trainee_id,trainee_name,final_rank,是否成团,weibo_post_count,reposts_sum,comments_sum,likes_sum,query_attempts,query_success,window_success_count,window_count
idol_producer_069,梁辉,,0,65,101,547,3443,html:初评级阶段:梁辉 偶像练习生:200:15 | html:主题曲考核阶段:梁辉 偶像练习生:200:11 | html:位置测评阶段:梁辉 偶像练习生:200:6 | html:排名发布阶段:梁辉 偶像练习生:200:19 | html:合作舞台阶段:梁辉 偶像练习生:200:21 | html:总决赛阶段:梁辉 偶像练习生:200:18,1,6,6
idol_producer_070,武连杰,,0,42,185,498,1151,html:初评级阶段:武连杰 偶像练习生:200:15 | html:主题曲考核阶段:武连杰 偶像练习生:200:8 | html:位置测评阶段:武连杰 偶像练习生:200:13 | html:排名发布阶段:武连杰 偶像练习生:200:17 | html:合作舞台阶段:武连杰 偶像练习生:200:11 | html:总决赛阶段:武连杰 偶像练习生:200:13,1,6,6
idol_producer_071,王宥辰,,0,22,616,1857,1806,html:初评级阶段:王宥辰 偶像练习生:200:9 | html:主题曲考核阶段:王宥辰 偶像练习生:200:11 | html:位置测评阶段:王宥辰 偶像练习生:200:10 | html:排名发布阶段:王宥辰 偶像练习生:200:15 | html:合作舞台阶段:王宥辰 偶像练习生:200:14 | html:总决赛阶段:王宥辰 偶像练习生:200:13,1,6,6
idol_producer_072,王梓豪,,0,42,10930,4757,5671,html:初评级阶段:王梓豪 偶像练习生:200:8 | html:主题曲考核阶段:王梓豪 偶像练习生:200:7 | html:位置测评阶段:王梓豪 偶像练习生:200:19 | html:排名发布阶段:王梓豪 偶像练习生:200:8 | html:合作舞台阶段:王梓豪 偶像练习生:200:17 | html:总决赛阶段:王梓豪 偶像练习生:200:13,1,6,6
idol_producer_073,王艺龙,,0,75,12236,5199,10567,html:初评级阶段:王艺龙 偶像练习生:200:8 | html:主题曲考核阶段:王艺龙 偶像练习生:200:11 | html:位置测评阶段:王艺龙 偶像练习生:200:7 | html:排名发布阶段:王艺龙 偶像练习生:200:19 | html:合作舞台阶段:王艺龙 偶像练习生:200:22 | html:总决赛阶段:王艺龙 偶像练习生:200:23,1,6,6
idol_producer_074,甘俊,,0,9,224,1619,1222,html:初评级阶段:甘俊 偶像练习生:200:15 | html:主题曲考核阶段:甘俊 偶像练习生:200:15 | html:位置测评阶段:甘俊 偶像练习生:200:11 | html:排名发布阶段:甘俊 偶像练习生:200:11 | html:合作舞台阶段:甘俊 偶像练习生:200:15 | html:总决赛阶段:甘俊 偶像练习生:200:12,1,6,6
idol_producer_075,秦子墨,,0,53,4835,2704,4663,html:初评级阶段:秦子墨 偶像练习生:200:11 | html:主题曲考核阶段:秦子墨 偶像练习生:200:7 | html:位置测评阶段:秦子墨 偶像练习生:200:9 | html:排名发布阶段:秦子墨 偶像练习生:200:19 | html:合作舞台阶段:秦子墨 偶像练习生:200:18 | html:总决赛阶段:秦子墨 偶像练习生:200:14,1,6,6
idol_producer_076,罗仁麒,,0,31,44,136,330,html:初评级阶段:罗仁麒 偶像练习生:200:11 | html:主题曲考核阶段:罗仁麒 偶像练习生:200:14 | html:位置测评阶段:罗仁麒 偶像练习生:200:15 | html:排名发布阶段:罗仁麒 偶像练习生:200:13 | html:合作舞台阶段:罗仁麒 偶像练习生:200:20 | html:总决赛阶段:罗仁麒 偶像练习生:200:13,1,6,6
idol_producer_077,罗杰,,0,41,329,1636,1241,html:初评级阶段:罗杰 偶像练习生:200:11 | html:主题曲考核阶段:罗杰 偶像练习生:200:11 | html:位置测评阶段:罗杰 偶像练习生:200:12 | html:排名发布阶段:罗杰 偶像练习生:200:15 | html:合作舞台阶段:罗杰 偶像练习生:200:8 | html:总决赛阶段:罗杰 偶像练习生:200:29,1,6,6
idol_producer_078,罗正,,0,70,2993,3026,9539,html:初评级阶段:罗正 偶像练习生:200:7 | html:主题曲考核阶段:罗正 偶像练习生:200:11 | html:位置测评阶段:罗正 偶像练习生:200:8 | html:排名发布阶段:罗正 偶像练习生:200:25 | html:合作舞台阶段:罗正 偶像练习生:200:17 | html:总决赛阶段:罗正 偶像练习生:200:22,1,6,6
idol_producer_079,胡致邦,,0,57,163,3534,1334,html:初评级阶段:胡致邦 偶像练习生:200:8 | html:主题曲考核阶段:胡致邦 偶像练习生:200:15 | html:位置测评阶段:胡致邦 偶像练习生:200:11 | html:排名发布阶段:胡致邦 偶像练习生:200:17 | html:合作舞台阶段:胡致邦 偶像练习生:200:22 | html:总决赛阶段:胡致邦 偶像练习生:200:19,1,6,6
idol_producer_080,董岩磊,,0,63,2120,818,4624,html:初评级阶段:董岩磊 偶像练习生:200:13 | html:主题曲考核阶段:董岩磊 偶像练习生:200:8 | html:位置测评阶段:董岩磊 偶像练习生:200:11 | html:排名发布阶段:董岩磊 偶像练习生:200:14 | html:合作舞台阶段:董岩磊 偶像练习生:200:21 | html:总决赛阶段:董岩磊 偶像练习生:200:16,1,6,6
idol_producer_081,覃俊毅,,0,60,557,776,1957,html:初评级阶段:覃俊毅 偶像练习生:200:15 | html:主题曲考核阶段:覃俊毅 偶像练习生:200:7 | html:位置测评阶段:覃俊毅 偶像练习生:200:13 | html:排名发布阶段:覃俊毅 偶像练习生:200:18 | html:合作舞台阶段:覃俊毅 偶像练习生:200:25 | html:总决赛阶段:覃俊毅 偶像练习生:200:12,1,6,6
idol_producer_082,许凯皓,,0,56,108,860,9169,html:初评级阶段:许凯皓 偶像练习生:200:15 | html:主题曲考核阶段:许凯皓 偶像练习生:200:15 | html:位置测评阶段:许凯皓 偶像练习生:200:11 | html:排名发布阶段:许凯皓 偶像练习生:200:16 | html:合作舞台阶段:许凯皓 偶像练习生:200:21 | html:总决赛阶段:许凯皓 偶像练习生:200:18,1,6,6
idol_producer_083,贝汯璘,,0,89,18070,14377,27330,html:初评级阶段:贝汯璘 偶像练习生:200:19 | html:主题曲考核阶段:贝汯璘 偶像练习生:200:15 | html:位置测评阶段:贝汯璘 偶像练习生:200:14 | html:排名发布阶段:贝汯璘 偶像练习生:200:15 | html:合作舞台阶段:贝汯璘 偶像练习生:200:19 | html:总决赛阶段:贝汯璘 偶像练习生:200:22,1,6,6
idol_producer_084,赵俞澈,,0,41,719,2732,3714,html:初评级阶段:赵俞澈 偶像练习生:200:11 | html:主题曲考核阶段:赵俞澈 偶像练习生:200:8 | html:位置测评阶段:赵俞澈 偶像练习生:200:9 | html:排名发布阶段:赵俞澈 偶像练习生:200:15 | html:合作舞台阶段:赵俞澈 偶像练习生:200:14 | html:总决赛阶段:赵俞澈 偶像练习生:200:24,1,6,6
idol_producer_085,赵凌峰,,0,40,358,2682,2506,html:初评级阶段:赵凌峰 偶像练习生:200:8 | html:主题曲考核阶段:赵凌峰 偶像练习生:200:7 | html:位置测评阶段:赵凌峰 偶像练习生:200:7 | html:排名发布阶段:赵凌峰 偶像练习生:200:12 | html:合作舞台阶段:赵凌峰 偶像练习生:200:12 | html:总决赛阶段:赵凌峰 偶像练习生:200:29,1,6,6
idol_producer_086,邓烺怡,,0,70,981,3836,7225,html:初评级阶段:邓烺怡 偶像练习生:200:7 | html:主题曲考核阶段:邓烺怡 偶像练习生:200:28 | html:位置测评阶段:邓烺怡 偶像练习生:200:15 | html:排名发布阶段:邓烺怡 偶像练习生:200:9 | html:合作舞台阶段:邓烺怡 偶像练习生:200:14 | html:总决赛阶段:邓烺怡 偶像练习生:200:17,1,6,6
idol_producer_087,邱治谐,,0,48,16177,11642,26566,html:初评级阶段:邱治谐 偶像练习生:200:12 | html:主题曲考核阶段:邱治谐 偶像练习生:200:15 | html:位置测评阶段:邱治谐 偶像练习生:200:10 | html:排名发布阶段:邱治谐 偶像练习生:200:12 | html:合作舞台阶段:邱治谐 偶像练习生:200:14 | html:总决赛阶段:邱治谐 偶像练习生:200:20,1,6,6
idol_producer_088,金逸涵,,0,35,4380,9966,27914,html:初评级阶段:金逸涵 偶像练习生:200:10 | html:主题曲考核阶段:金逸涵 偶像练习生:200:7 | html:位置测评阶段:金逸涵 偶像练习生:200:11 | html:排名发布阶段:金逸涵 偶像练习生:200:12 | html:合作舞台阶段:金逸涵 偶像练习生:200:14 | html:总决赛阶段:金逸涵 偶像练习生:200:16,1,6,6
idol_producer_089,闵喆祥,,0,24,233,1803,2635,html:初评级阶段:闵喆祥 偶像练习生:200:14 | html:主题曲考核阶段:闵喆祥 偶像练习生:200:15 | html:位置测评阶段:闵喆祥 偶像练习生:200:12 | html:排名发布阶段:闵喆祥 偶像练习生:200:12 | html:合作舞台阶段:闵喆祥 偶像练习生:200:13 | html:总决赛阶段:闵喆祥 偶像练习生:200:13,1,6,6
idol_producer_090,陆定昊,,0,76,44149,14106,45039,html:初评级阶段:陆定昊 偶像练习生:200:13 | html:主题曲考核阶段:陆定昊 偶像练习生:200:11 | html:位置测评阶段:陆定昊 偶像练习生:200:8 | html:排名发布阶段:陆定昊 偶像练习生:200:22 | html:合作舞台阶段:陆定昊 偶像练习生:200:18 | html:总决赛阶段:陆定昊 偶像练习生:200:29,1,6,6
idol_producer_091,陈义夫,,0,10,298,1651,1160,html:初评级阶段:陈义夫 偶像练习生:200:11 | html:主题曲考核阶段:陈义夫 偶像练习生:200:11 | html:位置测评阶段:陈义夫 偶像练习生:200:11 | html:排名发布阶段:陈义夫 偶像练习生:200:12 | html:合作舞台阶段:陈义夫 偶像练习生:200:13 | html:总决赛阶段:陈义夫 偶像练习生:200:12,1,6,6
idol_producer_092,陈名豪,,0,63,10864,3362,4837,html:初评级阶段:陈名豪 偶像练习生:200:11 | html:主题曲考核阶段:陈名豪 偶像练习生:200:12 | html:位置测评阶段:陈名豪 偶像练习生:200:10 | html:排名发布阶段:陈名豪 偶像练习生:200:15 | html:合作舞台阶段:陈名豪 偶像练习生:200:19 | html:总决赛阶段:陈名豪 偶像练习生:200:16,1,6,6
idol_producer_093,陈斯琪,,0,74,585,1604,3807,html:初评级阶段:陈斯琪 偶像练习生:200:11 | html:主题曲考核阶段:陈斯琪 偶像练习生:200:13 | html:位置测评阶段:陈斯琪 偶像练习生:200:12 | html:排名发布阶段:陈斯琪 偶像练习生:200:20 | html:合作舞台阶段:陈斯琪 偶像练习生:200:18 | html:总决赛阶段:陈斯琪 偶像练习生:200:30,1,6,6
idol_producer_094,靖佩瑶,,0,72,2484,1676,2369,html:初评级阶段:靖佩瑶 偶像练习生:200:7 | html:主题曲考核阶段:靖佩瑶 偶像练习生:200:11 | html:位置测评阶段:靖佩瑶 偶像练习生:200:13 | html:排名发布阶段:靖佩瑶 偶像练习生:200:13 | html:合作舞台阶段:靖佩瑶 偶像练习生:200:20 | html:总决赛阶段:靖佩瑶 偶像练习生:200:23,1,6,6
idol_producer_095,韩沐伯,,0,74,53,40,218,html:初评级阶段:韩沐伯 偶像练习生:200:11 | html:主题曲考核阶段:韩沐伯 偶像练习生:200:11 | html:位置测评阶段:韩沐伯 偶像练习生:200:15 | html:排名发布阶段:韩沐伯 偶像练习生:200:20 | html:合作舞台阶段:韩沐伯 偶像练习生:200:23 | html:总决赛阶段:韩沐伯 偶像练习生:200:29,1,6,6
idol_producer_096,韩雍杰,,0,73,443,324,1512,html:初评级阶段:韩雍杰 偶像练习生:200:10 | html:主题曲考核阶段:韩雍杰 偶像练习生:200:7 | html:位置测评阶段:韩雍杰 偶像练习生:200:13 | html:排名发布阶段:韩雍杰 偶像练习生:200:11 | html:合作舞台阶段:韩雍杰 偶像练习生:200:18 | html:总决赛阶段:韩雍杰 偶像练习生:200:29,1,6,6
idol_producer_097,高茂桐,,0,48,10497,8839,19129,html:初评级阶段:高茂桐 偶像练习生:200:11 | html:主题曲考核阶段:高茂桐 偶像练习生:200:15 | html:位置测评阶段:高茂桐 偶像练习生:200:6 | html:排名发布阶段:高茂桐 偶像练习生:200:14 | html:合作舞台阶段:高茂桐 偶像练习生:200:16 | html:总决赛阶段:高茂桐 偶像练习生:200:21,1,6,6
idol_producer_098,黄书豪,,0,79,401,1086,2460,html:初评级阶段:黄书豪 偶像练习生:200:3 | html:主题曲考核阶段:黄书豪 偶像练习生:200:11 | html:位置测评阶段:黄书豪 偶像练习生:200:9 | html:排名发布阶段:黄书豪 偶像练习生:200:27 | html:合作舞台阶段:黄书豪 偶像练习生:200:19 | html:总决赛阶段:黄书豪 偶像练习生:200:25,1,6,6
idol_producer_099,黄新淳,,0,69,3006,3840,12331,html:初评级阶段:黄新淳 偶像练习生:200:7 | html:主题曲考核阶段:黄新淳 偶像练习生:200:9 | html:位置测评阶段:黄新淳 偶像练习生:200:9 | html:排名发布阶段:黄新淳 偶像练习生:200:19 | html:合作舞台阶段:黄新淳 偶像练习生:200:17 | html:总决赛阶段:黄新淳 偶像练习生:200:18,1,6,6
idol_producer_100,黄若涵,,0,25,606,2423,4840,html:初评级阶段:黄若涵 偶像练习生:200:11 | html:主题曲考核阶段:黄若涵 偶像练习生:200:11 | html:位置测评阶段:黄若涵 偶像练习生:200:7 | html:排名发布阶段:黄若涵 偶像练习生:200:12 | html:合作舞台阶段:黄若涵 偶像练习生:200:17 | html:总决赛阶段:黄若涵 偶像练习生:200:17,1,6,6
